,schedule_date,schedule_season,schedule_week,team_home,team_away,team_favorite_id,spread_favorite,over_under_line,weather_detail,weather_temperature,weather_wind_mph,weather_humidity,score_home,score_away,stadium_neutral,schedule_playoff,total,oudiff,oudiff_abs,spread_dist,dates,dateofgame,dayofweek,total_upper2,total_lower2,ouopp_o2,ouopp_u2,tie_ou,tie_ou2,result_total_plus_minus_two,under,over,over_under_tie_credit,under_result,over_result,to_spread,usd,cred,result,away_dogs_,away_dogs
3891,11/23/2014,2014,12,SEA,ARI,SEA,-7.5,41.5,,57.0,6.0,,19.0,3.0,False,False,22.0,-19.5,19.5,8.5,11/23/2014,11/23/2014,6,43.5,39.5,-150,100,0,0,-50,100,-110,0,100,-110,8.5,-110,0,-110,100,100
3892,11/24/2014,2014,12,BUF,NYJ,BUF,-2.5,42.5,DOME,72.0,0.0,,38.0,3.0,False,False,41.0,-1.5,1.5,32.5,11/24/2014,11/24/2014,0,44.5,40.5,100,100,0,0,200,100,-110,0,100,-110,32.5,-110,0,-110,100,100
3893,11/24/2014,2014,12,NO,BAL,NO,-2.5,50.5,DOME,72.0,0.0,,27.0,34.0,False,False,61.0,10.5,10.5,4.5,11/24/2014,11/24/2014,0,52.5,48.5,100,-150,0,0,-50,-110,100,0,-110,100,-9.5,100,0,100,-110,-110
3894,11/27/2014,2014,13,DAL,PHI,DAL,-3.0,57.0,DOME,57.0,0.0,,10.0,33.0,False,False,43.0,-14.0,14.0,20.0,11/27/2014,11/27/2014,3,59.0,55.0,-150,100,0,0,-50,100,-110,0,100,-110,-26.0,100,0,100,-110,-110
3895,11/27/2014,2014,13,DET,CHI,DET,-7.5,46.0,DOME,72.0,0.0,,34.0,17.0,False,False,51.0,5.0,5.0,9.5,11/27/2014,11/27/2014,3,48.0,44.0,100,-150,0,0,-50,-110,100,0,-110,100,9.5,-110,0,-110,100,100
3896,11/27/2014,2014,13,SF,SEA,SF,-1.0,40.5,,58.0,0.0,,3.0,19.0,False,False,22.0,-18.5,18.5,15.0,11/27/2014,11/27/2014,3,42.5,38.5,-150,100,0,0,-50,100,-110,0,100,-110,-17.0,100,0,100,-110,-110
3898,11/30/2014,2014,13,BAL,,BAL,-6.5,46.0,,58.0,0.0,,33.0,34.0,False,False,67.0,21.0,21.0,-5.5,11/30/2014,11/30/2014,6,48.0,44.0,100,-150,0,0,-50,-110,100,0,-110,100,-7.5,100,0,100,-110,-110
3899,11/30/2014,2014,13,BUF,CLE,BUF,-3.0,42.0,,57.0,11.0,,26.0,10.0,False,False,36.0,-6.0,6.0,13.0,11/30/2014,11/30/2014,6,44.0,40.0,-150,100,0,0,-50,100,-110,0,100,-110,13.0,-110,0,-110,100,100
3900,11/30/2014,2014,13,GB,NE,GB,-3.0,58.0,,23.0,7.0,,26.0,21.0,False,False,47.0,-11.0,11.0,2.0,11/30/2014,11/30/2014,6,60.0,56.0,-150,100,0,0,-50,100,-110,0,100,-110,2.0,-110,0,-110,100,100
3901,11/30/2014,2014,13,HOU,TEN,HOU,-7.0,42.5,,78.0,10.0,,45.0,21.0,False,False,66.0,23.5,23.5,17.0,11/30/2014,11/30/2014,6,44.5,40.5,100,-150,0,0,-50,-110,100,0,-110,100,17.0,-110,0,-110,100,100
3902,11/30/2014,2014,13,IND,WAS,IND,-7.5,49.0,DOME,72.0,0.0,,49.0,27.0,False,False,76.0,27.0,27.0,14.5,11/30/2014,11/30/2014,6,51.0,47.0,100,-150,0,0,-50,-110,100,0,-110,100,14.5,-110,0,-110,100,100
3904,11/30/2014,2014,13,KC,DEN,KC,-1.0,49.5,,25.0,12.0,,16.0,29.0,False,False,45.0,-4.5,4.5,12.0,11/30/2014,11/30/2014,6,51.5,47.5,-150,100,0,0,-50,100,-110,0,100,-110,-14.0,100,0,100,-110,-110
3905,11/30/2014,2014,13,MIN,CAR,MIN,-2.5,41.5,,15.0,15.0,,31.0,13.0,False,False,44.0,2.5,2.5,15.5,11/30/2014,11/30/2014,6,43.5,39.5,100,-150,0,0,-50,-110,100,0,-110,100,15.5,-110,0,-110,100,100
3906,11/30/2014,2014,13,PIT,NO,PIT,-3.5,54.5,,61.0,12.0,,32.0,35.0,False,False,67.0,12.5,12.5,-0.5,11/30/2014,11/30/2014,6,56.5,52.5,100,-150,0,0,-50,-110,100,0,-110,100,-6.5,100,0,100,-110,-110
3911,12/7/2014,2014,14,CIN,PIT,CIN,-3.0,47.5,,42.0,3.0,,21.0,42.0,False,False,63.0,15.5,15.5,18.0,12/7/2014,12/7/2014,6,49.5,45.5,100,-150,0,0,-50,-110,100,0,-110,100,-24.0,100,0,100,-110,-110
3913,12/7/2014,2014,14,DEN,BUF,DEN,-9.0,47.0,,55.0,3.0,,24.0,17.0,False,False,41.0,-6.0,6.0,-2.0,12/7/2014,12/7/2014,6,49.0,45.0,-150,100,0,0,-50,100,-110,0,100,-110,-2.0,100,0,100,-110,-110
3914,12/7/2014,2014,14,DET,TB,DET,-10.5,42.0,DOME,72.0,0.0,,34.0,17.0,False,False,51.0,9.0,9.0,6.5,12/7/2014,12/7/2014,6,44.0,40.0,100,-150,0,0,-50,-110,100,0,-110,100,6.5,-110,0,-110,100,100
3916,12/7/2014,2014,14,MIA,BAL,MIA,-3.0,45.0,,77.0,12.0,,13.0,28.0,False,False,41.0,-4.0,4.0,12.0,12/7/2014,12/7/2014,6,47.0,43.0,-150,100,0,0,-50,100,-110,0,100,-110,-18.0,100,0,100,-110,-110
3917,12/7/2014,2014,14,MIN,NYJ,MIN,-4.5,40.0,,34.0,11.0,,30.0,24.0,False,False,54.0,14.0,14.0,1.5,12/7/2014,12/7/2014,6,42.0,38.0,100,-150,0,0,-50,-110,100,0,-110,100,1.5,-110,0,-110,100,100
3918,12/7/2014,2014,14,NO,CAR,NO,-8.5,50.5,DOME,72.0,0.0,,10.0,41.0,False,False,51.0,0.5,0.5,22.5,12/7/2014,12/7/2014,6,52.5,48.5,100,100,0,0,200,-110,100,0,-110,100,-39.5,100,0,100,-110,-110
3923,12/8/2014,2014,14,GB,ATL,GB,-13.5,55.0,,32.0,4.0,,43.0,37.0,False,False,80.0,25.0,25.0,-7.5,12/8/2014,12/8/2014,0,57.0,53.0,100,-150,0,0,-50,-110,100,0,-110,100,-7.5,100,0,100,-110,-110
3925,12/14/2014,2014,15,BAL,JAX,BAL,-14.0,44.5,,49.0,7.0,,20.0,12.0,False,False,32.0,-12.5,12.5,-6.0,12/14/2014,12/14/2014,6,46.5,42.5,-150,100,0,0,-50,100,-110,0,100,-110,-6.0,100,0,100,-110,-110
3927,12/14/2014,2014,15,CAR,TB,CAR,-3.5,41.5,,58.0,2.0,,19.0,17.0,False,False,36.0,-5.5,5.5,-1.5,12/14/2014,12/14/2014,6,43.5,39.5,-150,100,0,0,-50,100,-110,0,100,-110,-1.5,100,0,100,-110,-110
3928,12/14/2014,2014,15,CLE,CIN,CLE,-2.5,43.5,,45.0,5.0,,0.0,30.0,False,False,30.0,-13.5,13.5,27.5,12/14/2014,12/14/2014,6,45.5,41.5,-150,100,0,0,-50,100,-110,0,100,-110,-32.5,100,0,100,-110,-110
3929,12/14/2014,2014,15,DET,MIN,DET,-8.0,42.0,DOME,72.0,0.0,,16.0,14.0,False,False,30.0,-12.0,12.0,-6.0,12/14/2014,12/14/2014,6,44.0,40.0,-150,100,0,0,-50,100,-110,0,100,-110,-6.0,100,0,100,-110,-110
3930,12/14/2014,2014,15,IND,HOU,IND,-7.0,49.0,DOME,72.0,0.0,,17.0,10.0,False,False,27.0,-22.0,22.0,0.0,12/14/2014,12/14/2014,6,51.0,47.0,-150,100,0,0,-50,100,-110,0,100,-110,0.0,-110,110,0,-110,0
3931,12/14/2014,2014,15,KC,OAK,KC,-11.0,41.5,,60.0,10.0,,31.0,13.0,False,False,44.0,2.5,2.5,7.0,12/14/2014,12/14/2014,6,43.5,39.5,100,-150,0,0,-50,-110,100,0,-110,100,7.0,-110,0,-110,100,100
3932,12/14/2014,2014,15,NE,MIA,NE,-9.5,48.0,,43.0,5.0,,41.0,13.0,False,False,54.0,6.0,6.0,18.5,12/14/2014,12/14/2014,6,50.0,46.0,100,-150,0,0,-50,-110,100,0,-110,100,18.5,-110,0,-110,100,100
3933,12/14/2014,2014,15,NYG,WAS,NYG,-7.0,46.5,,43.0,7.0,,24.0,13.0,False,False,37.0,-9.5,9.5,4.0,12/14/2014,12/14/2014,6,48.5,44.5,-150,100,0,0,-50,100,-110,0,100,-110,4.0,-110,0,-110,100,100
3934,12/14/2014,2014,15,PHI,DAL,PHI,-3.5,55.0,,42.0,6.0,,27.0,38.0,False,False,65.0,10.0,10.0,7.5,12/14/2014,12/14/2014,6,57.0,53.0,100,-150,0,0,-50,-110,100,0,-110,100,-14.5,100,0,100,-110,-110
3935,12/14/2014,2014,15,SEA,SF,SEA,-10.0,38.5,,49.0,2.0,,17.0,7.0,False,False,24.0,-14.5,14.5,0.0,12/14/2014,12/14/2014,6,40.5,36.5,-150,100,0,0,-50,100,-110,0,100,-110,0.0,-110,110,0,-110,0
3938,12/18/2014,2014,16,JAX,TEN,JAX,-4.0,39.0,,54.0,3.0,,21.0,13.0,False,False,34.0,-5.0,5.0,4.0,12/18/2014,12/18/2014,3,41.0,37.0,-150,100,0,0,-50,100,-110,0,100,-110,4.0,-110,0,-110,100,100
3939,12/20/2014,2014,16,SF,,SF,-2.0,40.5,,58.0,1.0,,35.0,38.0,False,False,73.0,32.5,32.5,1.0,12/20/2014,12/20/2014,5,42.5,38.5,100,-150,0,0,-50,-110,100,0,-110,100,-5.0,100,0,100,-110,-110
3942,12/21/2014,2014,16,CAR,CLE,CAR,-6.0,40.0,,50.0,4.0,,17.0,13.0,False,False,30.0,-10.0,10.0,-2.0,12/21/2014,12/21/2014,6,42.0,38.0,-150,100,0,0,-50,100,-110,0,100,-110,-2.0,100,0,100,-110,-110
3944,12/21/2014,2014,16,DAL,IND,DAL,-3.5,53.5,DOME,51.0,9.0,,42.0,7.0,False,False,49.0,-4.5,4.5,31.5,12/21/2014,12/21/2014,6,55.5,51.5,-150,100,0,0,-50,100,-110,0,100,-110,31.5,-110,0,-110,100,100
3946,12/21/2014,2014,16,MIA,MIN,MIA,-4.5,42.5,,78.0,7.0,,37.0,35.0,False,False,72.0,29.5,29.5,-2.5,12/21/2014,12/21/2014,6,44.5,40.5,100,-150,0,0,-50,-110,100,0,-110,100,-2.5,100,0,100,-110,-110
3947,12/21/2014,2014,16,NO,ATL,NO,-6.0,56.0,DOME,72.0,0.0,,14.0,30.0,False,False,44.0,-12.0,12.0,10.0,12/21/2014,12/21/2014,6,58.0,54.0,-150,100,0,0,-50,100,-110,0,100,-110,-22.0,100,0,100,-110,-110
3950,12/21/2014,2014,16,PIT,KC,PIT,-2.5,49.5,,34.0,0.0,,20.0,12.0,False,False,32.0,-17.5,17.5,5.5,12/21/2014,12/21/2014,6,51.5,47.5,-150,100,0,0,-50,100,-110,0,100,-110,5.5,-110,0,-110,100,100
3953,12/28/2014,2014,17,ATL,CAR,ATL,-2.5,48.0,DOME,72.0,0.0,,3.0,34.0,False,False,37.0,-11.0,11.0,28.5,12/28/2014,12/28/2014,6,50.0,46.0,-150,100,0,0,-50,100,-110,0,100,-110,-33.5,100,0,100,-110,-110
3954,12/28/2014,2014,17,BAL,CLE,BAL,-14.0,40.0,,56.0,3.0,,20.0,10.0,False,False,30.0,-10.0,10.0,-4.0,12/28/2014,12/28/2014,6,42.0,38.0,-150,100,0,0,-50,100,-110,0,100,-110,-4.0,100,0,100,-110,-110
3955,12/28/2014,2014,17,DEN,OAK,DEN,-16.5,48.5,,33.0,0.0,,47.0,14.0,False,False,61.0,12.5,12.5,16.5,12/28/2014,12/28/2014,6,50.5,46.5,100,-150,0,0,-50,-110,100,0,-110,100,16.5,-110,0,-110,100,100
3956,12/28/2014,2014,17,GB,DET,GB,-9.0,47.0,,25.0,6.0,,30.0,20.0,False,False,50.0,3.0,3.0,1.0,12/28/2014,12/28/2014,6,49.0,45.0,100,-150,0,0,-50,-110,100,0,-110,100,1.0,-110,0,-110,100,100
3957,12/28/2014,2014,17,HOU,JAX,HOU,-8.5,38.5,Rain,43.0,8.0,,23.0,17.0,False,False,40.0,1.5,1.5,-2.5,12/28/2014,12/28/2014,6,40.5,36.5,100,100,0,0,200,-110,100,0,-110,100,-2.5,100,0,100,-110,-110
3958,12/28/2014,2014,17,KC,,KC,-3.0,42.0,,37.0,5.0,,19.0,7.0,False,False,26.0,-16.0,16.0,9.0,12/28/2014,12/28/2014,6,44.0,40.0,-150,100,0,0,-50,100,-110,0,100,-110,9.0,-110,0,-110,100,100
3959,12/28/2014,2014,17,MIA,NYJ,MIA,-7.0,41.0,,80.0,7.0,,24.0,37.0,False,False,61.0,20.0,20.0,6.0,12/28/2014,12/28/2014,6,43.0,39.0,100,-150,0,0,-50,-110,100,0,-110,100,-20.0,100,0,100,-110,-110
3960,12/28/2014,2014,17,MIN,CHI,MIN,-7.0,47.5,,22.0,4.0,,13.0,9.0,False,False,22.0,-25.5,25.5,-3.0,12/28/2014,12/28/2014,6,49.5,45.5,-150,100,0,0,-50,100,-110,0,100,-110,-3.0,100,0,100,-110,-110
3961,12/28/2014,2014,17,NE,BUF,NE,-4.5,43.5,,49.0,8.0,,9.0,17.0,False,False,26.0,-17.5,17.5,3.5,12/28/2014,12/28/2014,6,45.5,41.5,-150,100,0,0,-50,100,-110,0,100,-110,-12.5,100,0,100,-110,-110
3963,12/28/2014,2014,17,PIT,CIN,PIT,-3.0,48.5,,35.0,1.0,,27.0,17.0,False,False,44.0,-4.5,4.5,7.0,12/28/2014,12/28/2014,6,50.5,46.5,-150,100,0,0,-50,100,-110,0,100,-110,7.0,-110,0,-110,100,100
3964,12/28/2014,2014,17,SF,ARI,SF,-6.0,37.5,,56.0,5.0,,20.0,17.0,False,False,37.0,-0.5,0.5,-3.0,12/28/2014,12/28/2014,6,39.5,35.5,100,100,0,0,200,100,-110,0,100,-110,-3.0,100,0,100,-110,-110
3965,12/28/2014,2014,17,SEA,,SEA,-11.0,41.5,,43.0,1.0,,20.0,6.0,False,False,26.0,-15.5,15.5,3.0,12/28/2014,12/28/2014,6,43.5,39.5,-150,100,0,0,-50,100,-110,0,100,-110,3.0,-110,0,-110,100,100
3969,1/3/2015,2014,18,CAR,ARI,CAR,-5.5,37.5,,51.0,6.0,,27.0,16.0,False,True,43.0,5.5,5.5,5.5,1/3/2015,1/3/2015,5,39.5,35.5,100,-150,0,0,-50,-110,100,0,-110,100,5.5,-110,0,-110,100,100
3970,1/3/2015,2014,18,PIT,BAL,PIT,-3.0,45.0,,48.0,10.0,,17.0,30.0,False,True,47.0,2.0,2.0,10.0,1/3/2015,1/3/2015,5,47.0,43.0,100,-150,0,150,100,-110,100,0,-110,100,-16.0,100,0,100,-110,-110
3971,1/4/2015,2014,18,DAL,DET,DAL,-6.0,48.5,DOME,72.0,0.0,,24.0,20.0,False,True,44.0,-4.5,4.5,-2.0,1/4/2015,1/4/2015,6,50.5,46.5,-150,100,0,0,-50,100,-110,0,100,-110,-2.0,100,0,100,-110,-110
3972,1/4/2015,2014,18,IND,CIN,IND,-3.5,48.0,DOME,72.0,0.0,,26.0,10.0,False,True,36.0,-12.0,12.0,12.5,1/4/2015,1/4/2015,6,50.0,46.0,-150,100,0,0,-50,100,-110,0,100,-110,12.5,-110,0,-110,100,100
3973,1/10/2015,2014,19,NE,BAL,NE,-7.0,47.5,,20.0,12.0,,35.0,31.0,False,True,66.0,18.5,18.5,-3.0,1/10/2015,1/10/2015,5,49.5,45.5,100,-150,0,0,-50,-110,100,0,-110,100,-3.0,100,0,100,-110,-110
3974,1/10/2015,2014,19,SEA,CAR,SEA,-13.5,39.5,,48.0,0.0,,31.0,17.0,False,True,48.0,8.5,8.5,0.5,1/10/2015,1/10/2015,5,41.5,37.5,100,-150,0,0,-50,-110,100,0,-110,100,0.5,-110,0,-110,100,100
3975,1/11/2015,2014,19,DEN,IND,DEN,-9.5,53.5,,40.0,7.0,,13.0,24.0,False,True,37.0,-16.5,16.5,1.5,1/11/2015,1/11/2015,6,55.5,51.5,-150,100,0,0,-50,100,-110,0,100,-110,-20.5,100,0,100,-110,-110
3976,1/11/2015,2014,19,GB,DAL,GB,-5.5,51.5,,24.0,0.0,,26.0,21.0,False,True,47.0,-4.5,4.5,-0.5,1/11/2015,1/11/2015,6,53.5,49.5,-150,100,0,0,-50,100,-110,0,100,-110,-0.5,100,0,100,-110,-110
3977,1/18/2015,2014,20,NE,IND,NE,-7.0,52.0,,51.0,15.0,,45.0,7.0,False,True,52.0,0.0,0.0,31.0,1/18/2015,1/18/2015,6,54.0,50.0,100,100,0,0,200,-110,-110,110,0,0,31.0,-110,0,-110,100,100
3978,1/18/2015,2014,20,SEA,GB,SEA,-8.5,45.0,,52.0,15.0,,28.0,22.0,False,True,50.0,5.0,5.0,-2.5,1/18/2015,1/18/2015,6,47.0,43.0,100,-150,0,0,-50,-110,100,0,-110,100,-2.5,100,0,100,-110,-110
3979,2/1/2015,2014,21,NE,SEA,NE,-1.0,47.5,DOME,72.0,0.0,,28.0,24.0,True,True,52.0,4.5,4.5,3.0,2/1/2015,2/1/2015,6,49.5,45.5,100,-150,0,0,-50,-110,100,0,-110,100,3.0,-110,0,-110,100,100
3980,9/10/2015,2015,1,NE,PIT,NE,-7.0,51.0,Rain,64.0,9.0,,28.0,21.0,False,False,49.0,-2.0,2.0,0.0,9/10/2015,9/10/2015,3,53.0,49.0,-150,100,150,0,100,100,-110,0,100,-110,0.0,-110,110,0,-110,0
3981,9/13/2015,2015,1,ARI,NO,ARI,-2.5,48.5,DOME,72.0,0.0,,31.0,19.0,False,False,50.0,1.5,1.5,9.5,9/13/2015,9/13/2015,6,50.5,46.5,100,100,0,0,200,-110,100,0,-110,100,9.5,-110,0,-110,100,100
3984,9/13/2015,2015,1,DAL,NYG,DAL,-7.0,52.5,DOME,72.0,0.0,,27.0,26.0,False,False,53.0,0.5,0.5,-6.0,9/13/2015,9/13/2015,6,54.5,50.5,100,100,0,0,200,-110,100,0,-110,100,-6.0,100,0,100,-110,-110
3985,9/13/2015,2015,1,DEN,BAL,DEN,-4.5,46.5,,86.0,5.0,,19.0,13.0,False,False,32.0,-14.5,14.5,1.5,9/13/2015,9/13/2015,6,48.5,44.5,-150,100,0,0,-50,100,-110,0,100,-110,1.5,-110,0,-110,100,100
3988,9/13/2015,2015,1,NYJ,CLE,NYJ,-3.5,38.5,,76.0,7.0,,31.0,10.0,False,False,41.0,2.5,2.5,17.5,9/13/2015,9/13/2015,6,40.5,36.5,100,-150,0,0,-50,-110,100,0,-110,100,17.5,-110,0,-110,100,100
3989,9/13/2015,2015,1,OAK,CIN,OAK,-3.0,43.0,,75.0,9.0,,13.0,33.0,False,False,46.0,3.0,3.0,17.0,9/13/2015,9/13/2015,6,45.0,41.0,100,-150,0,0,-50,-110,100,0,-110,100,-23.0,100,0,100,-110,-110
3990,9/13/2015,2015,1,TB,TEN,TB,-3.0,40.5,,81.0,6.0,,14.0,42.0,False,False,56.0,15.5,15.5,25.0,9/13/2015,9/13/2015,6,42.5,38.5,100,-150,0,0,-50,-110,100,0,-110,100,-31.0,100,0,100,-110,-110
3994,9/17/2015,2015,2,KC,DEN,KC,-3.0,42.0,,80.0,8.0,,24.0,31.0,False,False,55.0,13.0,13.0,4.0,9/17/2015,9/17/2015,3,44.0,40.0,100,-150,0,0,-50,-110,100,0,-110,100,-10.0,100,0,100,-110,-110
3995,9/20/2015,2015,2,BUF,NE,BUF,-1.0,44.5,,62.0,4.0,,32.0,40.0,False,False,72.0,27.5,27.5,7.0,9/20/2015,9/20/2015,6,46.5,42.5,100,-150,0,0,-50,-110,100,0,-110,100,-9.0,100,0,100,-110,-110
3996,9/20/2015,2015,2,CAR,HOU,CAR,-3.0,41.0,,88.0,2.0,,24.0,17.0,False,False,41.0,0.0,0.0,4.0,9/20/2015,9/20/2015,6,43.0,39.0,100,100,0,0,200,-110,-110,110,0,0,4.0,-110,0,-110,100,100
3998,9/20/2015,2015,2,CIN,,CIN,-3.5,48.0,,73.0,6.0,,24.0,19.0,False,False,43.0,-5.0,5.0,1.5,9/20/2015,9/20/2015,6,50.0,46.0,-150,100,0,0,-50,100,-110,0,100,-110,1.5,-110,0,-110,100,100
4000,9/20/2015,2015,2,GB,SEA,GB,-3.0,49.5,,54.0,6.0,,27.0,17.0,False,False,44.0,-5.5,5.5,7.0,9/20/2015,9/20/2015,6,51.5,47.5,-150,100,0,0,-50,100,-110,0,100,-110,7.0,-110,0,-110,100,100
4002,9/20/2015,2015,2,MIN,DET,MIN,-2.5,44.0,,70.0,12.0,,26.0,16.0,False,False,42.0,-2.0,2.0,7.5,9/20/2015,9/20/2015,6,46.0,42.0,-150,100,150,0,100,100,-110,0,100,-110,7.5,-110,0,-110,100,100
4003,9/20/2015,2015,2,NO,TB,NO,-9.0,47.0,DOME,72.0,0.0,,19.0,26.0,False,False,45.0,-2.0,2.0,-2.0,9/20/2015,9/20/2015,6,49.0,45.0,-150,100,150,0,100,100,-110,0,100,-110,-16.0,100,0,100,-110,-110
4004,9/20/2015,2015,2,NYG,ATL,NYG,-2.0,50.0,,77.0,7.0,,20.0,24.0,False,False,44.0,-6.0,6.0,2.0,9/20/2015,9/20/2015,6,52.0,48.0,-150,100,0,0,-50,100,-110,0,100,-110,-6.0,100,0,100,-110,-110
4006,9/20/2015,2015,2,PHI,DAL,PHI,-6.5,54.0,,74.0,7.0,,10.0,20.0,False,False,30.0,-24.0,24.0,3.5,9/20/2015,9/20/2015,6,56.0,52.0,-150,100,0,0,-50,100,-110,0,100,-110,-16.5,100,0,100,-110,-110
4007,9/20/2015,2015,2,PIT,SF,PIT,-6.0,46.0,,69.0,2.0,,43.0,18.0,False,False,61.0,15.0,15.0,19.0,9/20/2015,9/20/2015,6,48.0,44.0,100,-150,0,0,-50,-110,100,0,-110,100,19.0,-110,0,-110,100,100
4009,9/21/2015,2015,2,IND,NYJ,IND,-6.0,46.0,DOME,72.0,0.0,,7.0,20.0,False,False,27.0,-19.0,19.0,7.0,9/21/2015,9/21/2015,0,48.0,44.0,-150,100,0,0,-50,100,-110,0,100,-110,-19.0,100,0,100,-110,-110
4010,9/24/2015,2015,3,NYG,WAS,NYG,-3.0,45.0,,66.0,2.0,,32.0,21.0,False,False,53.0,8.0,8.0,8.0,9/24/2015,9/24/2015,3,47.0,43.0,100,-150,0,0,-50,-110,100,0,-110,100,8.0,-110,0,-110,100,100
4011,9/27/2015,2015,3,ARI,SF,ARI,-7.0,45.0,DOME,72.0,0.0,,47.0,7.0,False,False,54.0,9.0,9.0,33.0,9/27/2015,9/27/2015,6,47.0,43.0,100,-150,0,0,-50,-110,100,0,-110,100,33.0,-110,0,-110,100,100
4012,9/27/2015,2015,3,BAL,CIN,BAL,-1.5,45.5,,73.0,8.0,,24.0,28.0,False,False,52.0,6.5,6.5,2.5,9/27/2015,9/27/2015,6,47.5,43.5,100,-150,0,0,-50,-110,100,0,-110,100,-5.5,100,0,100,-110,-110
4013,9/27/2015,2015,3,CAR,NO,CAR,-9.5,43.0,,67.0,8.0,,27.0,22.0,False,False,49.0,6.0,6.0,-4.5,9/27/2015,9/27/2015,6,45.0,41.0,100,-150,0,0,-50,-110,100,0,-110,100,-4.5,100,0,100,-110,-110
4014,9/27/2015,2015,3,CLE,OAK,CLE,-3.5,44.0,,75.0,10.0,,20.0,27.0,False,False,47.0,3.0,3.0,3.5,9/27/2015,9/27/2015,6,46.0,42.0,100,-150,0,0,-50,-110,100,0,-110,100,-10.5,100,0,100,-110,-110
4017,9/27/2015,2015,3,HOU,TB,HOU,-6.0,41.0,,75.0,8.0,,19.0,9.0,False,False,28.0,-13.0,13.0,4.0,9/27/2015,9/27/2015,6,43.0,39.0,-150,100,0,0,-50,100,-110,0,100,-110,4.0,-110,0,-110,100,100
4018,9/27/2015,2015,3,MIA,BUF,MIA,-1.0,43.5,,80.0,0.0,,14.0,41.0,False,False,55.0,11.5,11.5,26.0,9/27/2015,9/27/2015,6,45.5,41.5,100,-150,0,0,-50,-110,100,0,-110,100,-28.0,100,0,100,-110,-110
4019,9/27/2015,2015,3,MIN,,MIN,-2.0,45.5,,80.0,13.0,,31.0,14.0,False,False,45.0,-0.5,0.5,15.0,9/27/2015,9/27/2015,6,47.5,43.5,100,100,0,0,200,100,-110,0,100,-110,15.0,-110,0,-110,100,100
4020,9/27/2015,2015,3,NE,JAX,NE,-14.0,49.0,,70.0,3.0,,51.0,17.0,False,False,68.0,19.0,19.0,20.0,9/27/2015,9/27/2015,6,51.0,47.0,100,-150,0,0,-50,-110,100,0,-110,100,20.0,-110,0,-110,100,100
4021,9/27/2015,2015,3,NYJ,PHI,NYJ,-3.0,47.0,,70.0,5.0,,17.0,24.0,False,False,41.0,-6.0,6.0,4.0,9/27/2015,9/27/2015,6,49.0,45.0,-150,100,0,0,-50,100,-110,0,100,-110,-10.0,100,0,100,-110,-110
4022,9/27/2015,2015,3,SEA,CHI,SEA,-16.5,43.5,,62.0,7.0,,26.0,0.0,False,False,26.0,-17.5,17.5,9.5,9/27/2015,9/27/2015,6,45.5,41.5,-150,100,0,0,-50,100,-110,0,100,-110,9.5,-110,0,-110,100,100
4024,9/28/2015,2015,3,GB,KC,GB,-5.5,47.5,,62.0,3.0,,38.0,28.0,False,False,66.0,18.5,18.5,4.5,9/28/2015,9/28/2015,0,49.5,45.5,100,-150,0,0,-50,-110,100,0,-110,100,4.5,-110,0,-110,100,100
4026,10/4/2015,2015,4,ARI,,ARI,-7.0,43.5,DOME,72.0,0.0,,22.0,24.0,False,False,46.0,2.5,2.5,-5.0,10/4/2015,10/4/2015,6,45.5,41.5,100,-150,0,0,-50,-110,100,0,-110,100,-9.0,100,0,100,-110,-110
4027,10/4/2015,2015,4,ATL,HOU,ATL,-4.5,47.5,DOME,72.0,0.0,,48.0,21.0,False,False,69.0,21.5,21.5,22.5,10/4/2015,10/4/2015,6,49.5,45.5,100,-150,0,0,-50,-110,100,0,-110,100,22.5,-110,0,-110,100,100
4028,10/4/2015,2015,4,BUF,NYG,BUF,-6.0,46.5,,60.0,4.0,,10.0,24.0,False,False,34.0,-12.5,12.5,8.0,10/4/2015,10/4/2015,6,48.5,44.5,-150,100,0,0,-50,100,-110,0,100,-110,-20.0,100,0,100,-110,-110
4030,10/4/2015,2015,4,CIN,KC,CIN,-3.5,45.0,,73.0,8.0,,36.0,21.0,False,False,57.0,12.0,12.0,11.5,10/4/2015,10/4/2015,6,47.0,43.0,100,-150,0,0,-50,-110,100,0,-110,100,11.5,-110,0,-110,100,100
4031,10/4/2015,2015,4,DEN,MIN,DEN,-7.0,43.5,,60.0,5.0,,23.0,20.0,False,False,43.0,-0.5,0.5,-4.0,10/4/2015,10/4/2015,6,45.5,41.5,100,100,0,0,200,100,-110,0,100,-110,-4.0,100,0,100,-110,-110
4032,10/4/2015,2015,4,IND,JAX,IND,-4.0,43.5,DOME,72.0,0.0,,16.0,13.0,False,False,29.0,-14.5,14.5,-1.0,10/4/2015,10/4/2015,6,45.5,41.5,-150,100,0,0,-50,100,-110,0,100,-110,-1.0,100,0,100,-110,-110
4034,10/4/2015,2015,4,NO,DAL,NO,-3.0,48.5,DOME,72.0,0.0,,26.0,20.0,False,False,46.0,-2.5,2.5,3.0,10/4/2015,10/4/2015,6,50.5,46.5,-150,100,0,0,-50,100,-110,0,100,-110,3.0,-110,0,-110,100,100
4038,10/5/2015,2015,4,SEA,DET,SEA,-10.0,43.0,,61.0,2.0,,13.0,10.0,False,False,23.0,-20.0,20.0,-7.0,10/5/2015,10/5/2015,0,45.0,41.0,-150,100,0,0,-50,100,-110,0,100,-110,-7.0,100,0,100,-110,-110
